3.230998199999999961e-19 3.230998199999999961e-19 3.230998199999999961e-19 3.230998199999999961e-19 7.582173800000000475e-08 2.187558699999999883e-05 1.217194899999999983e-04 3.416116500000000245e-04 7.249728099999999589e-04 1.339335899999999965e-03 2.324729900000000078e-03 3.893443199999999972e-03 6.292243500000000052e-03 9.833998000000000045e-03 1.490221499999999991e-02 2.181737900000000133e-02 3.079072399999999848e-02 4.182472100000000220e-02 5.459943400000000224e-02 6.861671099999999690e-02 8.343597499999999556e-02 9.822619000000000489e-02 1.122645000000000032e-01 1.251802999999999944e-01 1.365432000000000035e-01 1.463677999999999924e-01 1.551521999999999901e-01 1.636060000000000014e-01 1.739034999999999886e-01 1.883035000000000125e-01 2.088688999999999962e-01 2.381985000000000074e-01 2.767313000000000134e-01 3.322701000000000127e-01 4.110627000000000031e-01 5.281445000000000167e-01 7.110016999999999587e-01 9.896247000000000238e-01 1.428828999999999905e+00 2.112572000000000116e+00 3.146523000000000181e+00 4.638387999999999955e+00 6.649123999999999590e+00 9.120224000000000331e+00 1.191600999999999999e+01 1.483544000000000018e+01 1.764246999999999943e+01 2.006283000000000172e+01 2.199511000000000038e+01 2.330063000000000173e+01
3.522195800000000187e-19 3.522195800000000187e-19 3.522195800000000187e-19 3.522195800000000187e-19 9.037337599999999875e-08 2.421872000000000044e-05 1.338542499999999865e-04 3.747424600000000164e-04 7.943306700000000260e-04 1.466524000000000083e-03 2.544460599999999895e-03 4.259819199999999827e-03 6.882317399999999911e-03 1.075397099999999932e-02 1.629291299999999915e-02 2.384914299999999973e-02 3.365318099999999729e-02 4.570547900000000024e-02 5.965569200000000322e-02 7.495975500000000291e-02 9.113820599999999938e-02 1.072782999999999931e-01 1.225991000000000025e-01 1.366905999999999954e-01 1.490886999999999907e-01 1.598094999999999932e-01 1.693976000000000093e-01 1.786342999999999959e-01 1.898963999999999930e-01 2.056338000000000055e-01 2.281092000000000120e-01 2.601503000000000010e-01 3.022403000000000173e-01 3.628924000000000039e-01 4.489263000000000003e-01 5.767957999999999696e-01 7.765769999999999618e-01 1.081064999999999943e+00 1.560993999999999993e+00 2.308219999999999938e+00 3.437695000000000167e+00 5.066717999999999833e+00 7.260807999999999929e+00 9.955951999999999913e+00 1.300309000000000026e+01 1.618355999999999995e+01 1.924138999999999911e+01 2.187444999999999951e+01 2.397291999999999845e+01 2.539104000000000028e+01
3.812972000000000236e-19 3.812972000000000236e-19 3.812972000000000236e-19 3.812972000000000236e-19 1.062014800000000066e-07 2.662092800000000114e-05 1.461672099999999995e-04 4.082191700000000010e-04 8.642638600000000218e-04 1.594617300000000099e-03 2.765590100000000096e-03 4.628266699999999609e-03 7.475402699999999720e-03 1.167827199999999996e-02 1.768960099999999924e-02 2.588896799999999832e-02 3.652619199999999899e-02 4.959932699999999861e-02 6.472739600000000648e-02 8.132031600000000360e-02 9.885999600000000553e-02 1.163508999999999932e-01 1.329550999999999927e-01 1.482227999999999879e-01 1.616563000000000028e-01 1.732737000000000027e-01 1.836665000000000103e-01 1.936885000000000134e-01 2.059198999999999891e-01 2.229993999999999865e-01 2.473916999999999922e-01 2.821517000000000053e-01 3.278080999999999912e-01 3.935838999999999865e-01 4.868723999999999830e-01 6.255534999999999846e-01 8.423087999999999687e-01 1.172749999999999959e+00 1.693537000000000070e+00 2.504468000000000139e+00 3.729722000000000204e+00 5.496157000000000181e+00 7.873696999999999946e+00 1.079278000000000048e+01 1.409079999999999977e+01 1.753160000000000096e+01 2.083950000000000102e+01 2.368402999999999992e+01 2.594708999999999932e+01 2.747680000000000078e+01
4.103326099999999814e-19 4.103326099999999814e-19 4.103326099999999814e-19 4.103326099999999814e-19 1.233060699999999950e-07 2.908221000000000154e-05 1.586584100000000129e-04 4.420417499999999898e-04 9.347721899999999464e-04 1.723615599999999944e-03 2.988118000000000111e-03 4.998785399999999650e-03 8.071496200000000121e-03 1.260690199999999969e-02 1.909228199999999862e-02 2.793685500000000002e-02 3.940975299999999876e-02 5.350626299999999835e-02 6.981454800000000405e-02 8.769839299999999949e-02 1.066012999999999961e-01 1.254437999999999942e-01 1.433326000000000044e-01 1.597765999999999909e-01 1.742460000000000120e-01 1.867605999999999988e-01 1.979588999999999932e-01 2.087685999999999986e-01 2.219740000000000046e-01 2.404003999999999863e-01 2.667161000000000115e-01 3.042025999999999897e-01 3.534343999999999819e-01 4.243447000000000191e-01 5.249007999999999452e-01 6.744175999999999505e-01 9.081970000000000320e-01 1.264682000000000084e+00 1.826459999999999972e+00 2.701315000000000133e+00 4.022603000000000151e+00 5.926706000000000252e+00 8.487788000000000110e+00 1.163072000000000017e+01 1.517914000000000030e+01 1.887953999999999866e+01 2.243678999999999846e+01 2.549156999999999940e+01 2.791764999999999830e+01 2.955790999999999968e+01
4.393258600000000023e-19 4.393258600000000023e-19 4.393258600000000023e-19 4.393258600000000023e-19 1.416870700000000059e-07 3.160256199999999729e-05 1.713278499999999998e-04 4.762101699999999943e-04 1.005855900000000034e-03 1.853518900000000053e-03 3.212044199999999905e-03 5.371375000000000281e-03 8.670598300000000383e-03 1.353986199999999973e-02 2.050095600000000073e-02 2.999280199999999896e-02 4.230385999999999869e-02 5.742627399999999938e-02 7.491715300000000022e-02 9.409400800000000675e-02 1.143620999999999943e-01 1.345571999999999879e-01 1.537315999999999960e-01 1.713522000000000101e-01 1.868576999999999877e-01 2.002700000000000036e-01 2.122747000000000106e-01 2.238745000000000041e-01 2.380587000000000120e-01 2.578366000000000269e-01 2.860827000000000231e-01 3.263032000000000155e-01 3.791194999999999982e-01 4.551748999999999934e-01 5.630115999999999454e-01 7.233880999999999784e-01 9.742416999999999883e-01 1.356859000000000037e+00 1.959761000000000086e+00 2.898760999999999921e+00 4.316338000000000008e+00 6.358366000000000184e+00 9.103084000000000842e+00 1.246976000000000084e+01 1.626811999999999969e+01 2.022738000000000014e+01 2.403324999999999889e+01 2.729704999999999870e+01 2.988457000000000008e+01 3.163439999999999941e+01
4.682769699999999574e-19 4.682769699999999574e-19 4.682769699999999574e-19 4.682769699999999574e-19 1.613445699999999951e-07 3.418199400000000265e-05 1.841754700000000102e-04 5.107245500000000228e-04 1.077514600000000107e-03 1.984327299999999808e-03 3.437369599999999786e-03 5.746035800000000304e-03 9.272709500000000243e-03 1.447714999999999939e-02 2.191562199999999919e-02 3.205681199999999703e-02 4.520852100000000151e-02 6.135937899999999862e-02 8.003519500000000342e-02 1.005071000000000020e-01 1.221425000000000011e-01 1.436910000000000132e-01 1.641519999999999924e-01 1.829494999999999871e-01 1.994915999999999912e-01 2.138019999999999921e-01 2.266140000000000099e-01 2.390062000000000020e-01 2.541740000000000110e-01 2.753082000000000029e-01 3.054911000000000154e-01 3.484533000000000214e-01 4.048630999999999758e-01 4.860744000000000176e-01 6.012047999999999837e-01 7.724649999999999572e-01 1.040443000000000007e+00 1.449281999999999959e+00 2.093440000000000190e+00 3.096807000000000087e+00 4.610927000000000220e+00 6.791133999999999560e+00 9.719582000000000832e+00 1.330990000000000073e+01 1.735773000000000010e+01 2.157514000000000109e+01 2.562890000000000157e+01 2.910050000000000026e+01 3.184787000000000035e+01 3.370624000000000109e+01
4.971859500000000226e-19 4.971859500000000226e-19 4.971859500000000226e-19 4.971859500000000226e-19 1.822785300000000029e-07 3.682049599999999998e-05 1.972013600000000096e-04 5.455847099999999814e-04 1.149748599999999904e-03 2.116040799999999861e-03 3.664093299999999880e-03 6.122767900000000187e-03 9.877829799999999702e-03 1.541876499999999921e-02 2.333627500000000007e-02 3.412887500000000296e-02 4.812373600000000029e-02 6.530557600000000407e-02 8.516868199999999556e-02 1.069377999999999995e-01 1.299424000000000134e-01 1.528451999999999866e-01 1.745937999999999934e-01 1.945685000000000053e-01 2.121474999999999889e-01 2.273565999999999920e-01 2.409766999999999881e-01 2.541637999999999953e-01 2.703197999999999990e-01 2.928150999999999948e-01 3.249418000000000029e-01 3.706529000000000074e-01 4.306652999999999731e-01 5.170432000000000361e-01 6.394803000000000015e-01 8.216482000000000507e-01 1.106800999999999924e+00 1.541949999999999932e+00 2.227498000000000200e+00 3.295452000000000048e+00 4.906369999999999898e+00 7.225012000000000434e+00 1.033727999999999980e+01 1.415113999999999983e+01 1.844798000000000116e+01 2.292280999999999835e+01 2.722372000000000014e+01 3.090189000000000163e+01 3.380754999999999910e+01 3.577344000000000079e+01
5.260528000000000055e-19 5.260528000000000055e-19 5.260528000000000055e-19 5.260528000000000055e-19 2.044889099999999901e-07 3.951807200000000039e-05 2.104054399999999924e-04 5.807907400000000527e-04 1.222557900000000074e-03 2.248659300000000177e-03 3.892215899999999958e-03 6.501571299999999928e-03 1.048595800000000008e-02 1.636471200000000001e-02 2.476292500000000160e-02 3.620900600000000191e-02 5.104949699999999924e-02 6.926484400000000596e-02 9.031762200000000018e-02 1.133860000000000007e-01 1.377617999999999898e-01 1.620197999999999916e-01 1.850571000000000021e-01 2.062092000000000092e-01 2.248255000000000114e-01 2.409338000000000035e-01 2.553629000000000038e-01 2.693472000000000088e-01 2.864962999999999815e-01 3.103571999999999997e-01 3.444343999999999739e-01 3.929021999999999792e-01 4.565260999999999902e-01 5.480812999999999935e-01 6.778383000000000047e-01 8.709377999999999842e-01 1.173315000000000108e+00 1.634865000000000013e+00 2.361934999999999896e+00 3.494695999999999803e+00 5.202668000000000070e+00 7.660000000000000142e+00 1.095618999999999943e+01 1.499348999999999954e+01 1.953885999999999967e+01 2.427037999999999940e+01 2.881771000000000171e+01 3.270125000000000171e+01 3.576359999999999673e+01 3.783599999999999852e+01
5.548774099999999905e-19 5.548774099999999905e-19 5.548774099999999905e-19 5.548774099999999905e-19 2.279758200000000115e-07 4.227472499999999868e-05 2.237877299999999872e-04 6.163426400000000197e-04 1.295942200000000082e-03 2.382182999999999957e-03 4.121736600000000181e-03 6.882445400000000192e-03 1.109709600000000074e-02 1.731498700000000043e-02 2.619556500000000052e-02 3.829719899999999705e-02 5.398580099999999993e-02 7.323720300000000072e-02 9.548201400000000394e-02 1.198517000000000055e-01 1.456006999999999996e-01 1.712148000000000003e-01 1.955418999999999907e-01 2.178717000000000015e-01 2.375256000000000034e-01 2.545336000000000265e-01 2.697725999999999735e-01 2.845564999999999900e-01 3.027034000000000113e-01 3.279346000000000205e-01 3.639690999999999899e-01 4.152009999999999867e-01 4.824455999999999745e-01 5.791887000000000008e-01 7.162785999999999875e-01 9.203337000000000323e-01 1.239984999999999893e+00 1.728024000000000004e+00 2.496750000000000025e+00 3.694539999999999935e+00 5.499819999999999709e+00 8.096097999999999573e+00 1.157629000000000019e+01 1.583694000000000024e+01 2.063036999999999921e+01 2.561786000000000030e+01 3.041088999999999842e+01 3.449855000000000160e+01 3.771603000000000350e+01 3.989392000000000138e+01
5.836598800000000059e-19 5.836598800000000059e-19 5.836598800000000059e-19 5.836598800000000059e-19 2.527391399999999760e-07 4.509045200000000005e-05 2.373483099999999996e-04 6.522404699999999680e-04 1.369901900000000065e-03 2.516611700000000000e-03 4.352656699999999691e-03 7.265390400000000179e-03 1.171124200000000018e-02 1.826958899999999927e-02 2.763419599999999976e-02 4.039345700000000067e-02 5.693267300000000308e-02 7.722265300000000221e-02 1.006617999999999957e-01 1.263349000000000000e-01 1.534591999999999901e-01 1.804302999999999879e-01 2.060481999999999869e-01 2.295559000000000072e-01 2.502477000000000174e-01 2.681559000000000026e-01 2.842056000000000027e-01 2.997916999999999943e-01 3.189409999999999745e-01 3.455474000000000045e-01 3.835457999999999923e-01 4.375493999999999772e-01 5.084237000000000339e-01 6.103655000000000053e-01 7.548013000000000083e-01 9.698360000000000314e-01 1.306812000000000085e+00 1.821430000000000105e+00 2.631943999999999839e+00 3.894982999999999862e+00 5.797824999999999562e+00 8.533305999999999614e+00 1.219760999999999918e+01 1.668149000000000015e+01 2.172251999999999938e+01 2.696525000000000105e+01 3.200325000000000131e+01 3.629381999999999664e+01 3.966483000000000203e+01 4.194720000000000226e+01
6.124008399999999790e-19 6.124008399999999790e-19 6.124008399999999790e-19 6.124008399999999790e-19 2.814126999999999772e-07 4.797149800000000093e-05 2.510851200000000210e-04 6.884703199999999681e-04 1.444405300000000053e-03 2.651898699999999994e-03 4.584916399999999781e-03 7.650349800000000138e-03 1.232835900000000054e-02 1.922852200000000136e-02 2.907891400000000084e-02 4.249791099999999933e-02 5.989025900000000124e-02 8.122126000000000345e-02 1.058570999999999956e-01 1.328355999999999981e-01 1.613369000000000053e-01 1.896657999999999955e-01 2.165755000000000041e-01 2.412613999999999870e-01 2.629917999999999978e-01 2.818010000000000237e-01 2.986632000000000176e-01 3.150549000000000266e-01 3.352126000000000272e-01 3.632014000000000076e-01 4.031742999999999855e-01 4.599610000000000087e-01 5.344801999999999609e-01 6.416403999999999996e-01 7.934497000000000355e-01 1.019512999999999892e+00 1.373891999999999891e+00 1.915221000000000062e+00 2.767729999999999801e+00 4.096358999999999639e+00 6.097212999999999994e+00 8.972476999999999592e+00 1.282146999999999970e+01 1.752907000000000082e+01 2.281790000000000163e+01 2.831587999999999994e+01 3.359859000000000151e+01 3.809143000000000256e+01 4.161509000000000214e+01 4.400128000000000128e+01
6.411011100000000065e-19 6.411011100000000065e-19 6.411011100000000065e-19 6.411011100000000065e-19 3.174027700000000128e-07 5.092594799999999769e-05 2.649957900000000075e-04 7.250139000000000280e-04 1.519411800000000081e-03 2.787982999999999954e-03 4.818439499999999619e-03 8.037246799999999899e-03 1.294839700000000038e-02 2.019179100000000060e-02 3.052983100000000033e-02 4.461078699999999897e-02 6.285881299999999949e-02 8.523313700000000048e-02 1.110678999999999972e-01 1.393534999999999913e-01 1.692335000000000089e-01 1.989210999999999896e-01 2.271235000000000059e-01 2.529876999999999820e-01 2.757576999999999945e-01 2.954691999999999874e-01 3.131463999999999914e-01 3.303492000000000095e-01 3.515229000000000270e-01 3.809043999999999763e-01 4.228668999999999900e-01 4.824532999999999738e-01 5.606406000000000445e-01 6.730513000000000190e-01 8.322800999999999672e-01 1.069452999999999987e+00 1.441346999999999934e+00 2.009577999999999864e+00 2.904382000000000019e+00 4.299096999999999724e+00 6.398666000000000409e+00 9.414714999999999279e+00 1.344963000000000086e+01 1.838215999999999894e+01 2.391988999999999876e+01 2.967404000000000153e+01 3.520186999999999955e+01 3.989706999999999937e+01 4.357338000000000022e+01 4.606318000000000268e+01
6.697603900000000036e-19 6.697603900000000036e-19 6.697603900000000036e-19 6.697603900000000036e-19 3.596090900000000098e-07 5.395118600000000113e-05 2.790810799999999853e-04 7.618774500000000420e-04 1.594934699999999914e-03 2.924884699999999796e-03 5.053251100000000391e-03 8.426106500000000651e-03 1.357136899999999979e-02 2.115938800000000120e-02 3.198691499999999771e-02 4.673200799999999849e-02 6.583826199999999462e-02 8.925823900000000310e-02 1.162939999999999946e-01 1.458887000000000100e-01 1.771490000000000009e-01 2.081963000000000008e-01 2.376923999999999981e-01 2.647349999999999981e-01 2.885453000000000046e-01 3.091601999999999961e-01 3.276549000000000267e-01 3.456735000000000224e-01 3.678703999999999863e-01 3.986539000000000055e-01 4.426194999999999991e-01 5.050208000000000474e-01 5.868967999999999963e-01 7.045856999999999815e-01 8.712739000000000456e-01 1.119626999999999928e+00 1.509139000000000008e+00 2.104442000000000146e+00 3.041811000000000043e+00 4.503060999999999758e+00 6.701964000000000254e+00 9.859664000000000428e+00 1.408151999999999937e+01 1.923995999999999995e+01 2.502740000000000009e+01 3.103836000000000084e+01 3.681146999999999991e+01 4.170891999999999911e+01 4.553759000000000157e+01 4.813062000000000040e+01
