125.893 9.39697e-16 8.31472e-16 6.27774e-16 4.70835e-16
133.352 8.98957e-16 7.96923e-16 5.99307e-16 4.51073e-16
141.254 8.5987e-16 7.63667e-16 5.72056e-16 4.32048e-16
149.624 8.22375e-16 7.31665e-16 5.45975e-16 4.1374e-16
158.489 7.86413e-16 7.00879e-16 5.21018e-16 3.96127e-16
167.88 7.5193e-16 6.71271e-16 4.97141e-16 3.79189e-16
177.828 7.18869e-16 6.42804e-16 4.74301e-16 3.62906e-16
188.365 6.87177e-16 6.15441e-16 4.52458e-16 3.47256e-16
199.526 6.56804e-16 5.89146e-16 4.31572e-16 3.32213e-16
211.349 6.27698e-16 5.63884e-16 4.11604e-16 3.17772e-16
223.872 5.99811e-16 5.39621e-16 3.92517e-16 3.03914e-16
237.137 5.73097e-16 5.16322e-16 3.74274e-16 2.90604e-16
251.189 5.4751e-16 4.93954e-16 3.56842e-16 2.7783e-16
266.073 5.23007e-16 4.72486e-16 3.40187e-16 2.65576e-16
281.838 4.99544e-16 4.51884e-16 3.24277e-16 2.53822e-16
298.538 4.77082e-16 4.32119e-16 3.0908e-16 2.42543e-16
316.228 4.5558e-16 4.13161e-16 2.94567e-16 2.31745e-16
334.965 4.35001e-16 3.9498e-16 2.80709e-16 2.21382e-16
354.813 4.15308e-16 3.77548e-16 2.67478e-16 2.11465e-16
375.837 3.96465e-16 3.60837e-16 2.54848e-16 2.01951e-16
398.107 3.78438e-16 3.44821e-16 2.42792e-16 1.92852e-16
421.697 3.61194e-16 3.29474e-16 2.31286e-16 1.84132e-16
446.684 3.44701e-16 3.1477e-16 2.20307e-16 1.75784e-16
473.151 3.28929e-16 3.00685e-16 2.09831e-16 1.67792e-16
501.187 3.13848e-16 2.87195e-16 1.99837e-16 1.60144e-16
530.884 2.99429e-16 2.74278e-16 1.90304e-16 1.52819e-16
562.341 2.85646e-16 2.61911e-16 1.81211e-16 1.45818e-16
595.662 2.72472e-16 2.50073e-16 1.72539e-16 1.39122e-16
630.957 2.59881e-16 2.38743e-16 1.6427e-16 1.32725e-16
668.344 2.4785e-16 2.279e-16 1.56385e-16 1.26602e-16
707.946 2.36354e-16 2.17526e-16 1.48868e-16 1.20748e-16
749.894 2.25371e-16 2.07602e-16 1.41702e-16 1.15145e-16
794.328 2.1488e-16 1.9811e-16 1.34871e-16 1.09804e-16
841.395 2.0486e-16 1.89032e-16 1.28361e-16 1.04694e-16
891.251 1.9529e-16 1.80351e-16 1.22157e-16 9.98046e-17
944.061 1.86151e-16 1.72052e-16 1.16244e-16 9.51482e-17
1000 1.77426e-16 1.64118e-16 1.10611e-16 9.0686e-17
1059.25 1.69095e-16 1.56534e-16 1.05244e-16 8.64391e-17
1122.02 1.61143e-16 1.49287e-16 1.00131e-16 8.23768e-17
1188.5 1.53552e-16 1.42362e-16 9.52601e-17 7.84982e-17
1258.93 1.46308e-16 1.35738e-16 9.06208e-17 7.47957e-17
1333.52 1.39394e-16 1.29424e-16 8.62022e-17 7.12541e-17
1412.54 1.32797e-16 1.23386e-16 8.19942e-17 6.78811e-17
1496.24 1.26503e-16 1.1762e-16 7.79871e-17 6.46699e-17
1584.89 1.20498e-16 1.12113e-16 7.41716e-17 6.15913e-17
1678.8 1.14769e-16 1.06855e-16 7.05387e-17 5.86687e-17
1778.28 1.09305e-16 1.01834e-16 6.70801e-17 5.58736e-17
1883.65 1.04094e-16 9.7042e-17 6.37875e-17 5.32075e-17
1995.26 9.91243e-17 9.24674e-17 6.06533e-17 5.06648e-17
2113.49 9.43852e-17 8.81014e-17 5.76701e-17 4.824e-17
2238.72 8.98665e-17 8.39348e-17 5.48307e-17 4.59278e-17
2371.37 8.55584e-17 7.99591e-17 5.21285e-17 4.37158e-17
2511.89 8.14514e-17 7.61657e-17 4.95569e-17 4.16217e-17
2660.73 7.75364e-17 7.25468e-17 4.71098e-17 3.96183e-17
2818.38 7.38047e-17 6.90947e-17 4.47814e-17 3.77088e-17
2985.38 7.02482e-17 6.57946e-17 4.2566e-17 3.58888e-17
3162.28 6.68589e-17 6.26617e-17 4.04583e-17 3.41545e-17
3349.65 6.36291e-17 5.96669e-17 3.84531e-17 3.25018e-17
3548.13 6.05516e-17 5.68113e-17 3.65457e-17 3.09197e-17
3758.37 5.76194e-17 5.40886e-17 3.47312e-17 2.94195e-17
3981.07 5.4826e-17 5.14929e-17 3.30054e-17 2.79977e-17
4216.97 5.21649e-17 4.90184e-17 3.1364e-17 2.66289e-17
4466.84 4.963e-17 4.66598e-17 2.98029e-17 2.53396e-17
4731.51 4.72157e-17 4.44117e-17 2.83182e-17 2.41046e-17
5011.87 4.49162e-17 4.22692e-17 2.69064e-17 2.29284e-17
5308.84 4.27264e-17 4.02275e-17 2.55639e-17 2.18009e-17
5623.41 4.0641e-17 3.82821e-17 2.42874e-17 2.07419e-17
5956.62 3.86553e-17 3.64284e-17 2.30737e-17 1.97265e-17
6309.57 3.67647e-17 3.46625e-17 2.19197e-17 1.87523e-17
6683.44 3.49647e-17 3.29801e-17 2.08227e-17 1.78394e-17
7079.46 3.32511e-17 3.13776e-17 1.97798e-17 1.69634e-17
7498.94 3.16198e-17 2.98437e-17 1.87884e-17 1.6122e-17
7943.28 3.0067e-17 2.83973e-17 1.7846e-17 1.53358e-17
8413.95 2.8589e-17 2.70128e-17 1.69502e-17 1.45729e-17
8912.51 2.71824e-17 2.56944e-17 1.60988e-17 1.38616e-17
9440.61 2.58436e-17 2.44389e-17 1.52896e-17 1.31775e-17
10000 2.45697e-17 2.32435e-17 1.45205e-17 1.25266e-17
10592.5 2.33574e-17 2.21054e-17 1.37897e-17 1.19073e-17
11220.2 2.22038e-17 2.1022e-17 1.30952e-17 1.1318e-17
11885 2.11063e-17 1.99906e-17 1.24352e-17 1.07574e-17
12589.3 2.00621e-17 1.90088e-17 1.1808e-17 1.02242e-17
13335.2 1.90686e-17 1.80668e-17 1.12122e-17 9.71686e-18
14125.4 1.81236e-17 1.71849e-17 1.0646e-17 9.23433e-18
14962.4 1.72246e-17 1.63384e-17 1.01081e-17 8.77538e-18
15848.9 1.63695e-17 1.55329e-17 9.59702e-18 8.3314e-18
16788 1.55562e-17 1.47664e-17 9.11151e-18 7.92374e-18
17782.8 1.47827e-17 1.40371e-17 8.65029e-18 7.52896e-18
18836.5 1.4047e-17 1.33431e-17 8.21215e-18 7.15355e-18
19952.6 1.33474e-17 1.26754e-17 7.79596e-18 6.79657e-18
21134.9 1.26821e-17 1.20548e-17 7.40064e-18 6.45715e-18
22387.2 1.20495e-17 1.14572e-17 7.02514e-18 6.13444e-18
23713.7 1.14479e-17 1.08889e-17 6.6685e-18 5.82014e-18
25118.9 1.0876e-17 1.03482e-17 6.32977e-18 5.53593e-18
26607.3 1.03322e-17 9.83398e-18 6.00807e-18 5.25864e-18
28183.8 9.8153e-18 9.34491e-18 5.70256e-18 4.99505e-18
29853.8 9.32385e-18 8.87978e-18 5.41242e-18 4.73701e-18
31622.8 8.85668e-18 8.43745e-18 5.1369e-18 4.50633e-18
33496.5 8.41259e-18 8.01683e-18 4.87526e-18 4.27997e-18
35481.3 7.99048e-18 7.61686e-18 4.62682e-18 4.05736e-18
37583.7 7.58928e-18 7.23656e-18 4.39092e-18 3.86038e-18
39810.7 7.20796e-18 6.87497e-18 4.16694e-18 3.66608e-18
42169.7 6.84555e-18 6.5312e-18 3.95427e-18 3.47395e-18
44668.4 6.50113e-18 6.20437e-18 3.75235e-18 3.30597e-18
47315.1 6.17383e-18 5.89367e-18 3.56066e-18 3.13925e-18
50118.7 5.8628e-18 5.59832e-18 3.37866e-18 2.98084e-18
53088.4 5.56726e-18 5.31758e-18 3.20589e-18 2.83032e-18
56234.1 5.28643e-18 5.05072e-18 3.04187e-18 2.68732e-18
59566.2 5.0196e-18 4.79708e-18 2.88617e-18 2.55146e-18
63095.7 4.76609e-18 4.55602e-18 2.73837e-18 2.41491e-18
66834.4 4.52523e-18 4.32691e-18 2.59807e-18 2.29978e-18
70794.6 4.2964e-18 4.10919e-18 2.46491e-18 2.18331e-18
74989.4 4.07901e-18 3.90228e-18 2.33851e-18 2.07267e-18
79432.8 3.8725e-18 3.70566e-18 2.21853e-18 1.96758e-18
84139.5 3.67634e-18 3.51883e-18 2.10467e-18 1.86776e-18
89125.1 3.49e-18 3.34131e-18 1.9966e-18 1.77296e-18
94406.1 3.313e-18 3.17264e-18 1.89403e-18 1.68291e-18
100000 3.14489e-18 3.01238e-18 1.79669e-18 1.5974e-18
105925 2.98522e-18 2.86013e-18 1.70432e-18 1.50871e-18
112202 2.83357e-18 2.71549e-18 1.61665e-18 1.43906e-18
118850 2.68954e-18 2.57808e-18 1.53346e-18 1.35834e-18
125893 2.55277e-18 2.44755e-18 1.45452e-18 1.29628e-18
133352 2.42288e-18 2.32355e-18 1.37962e-18 1.23024e-18
141254 2.29953e-18 2.20577e-18 1.30854e-18 1.16006e-18
149624 2.1824e-18 2.0939e-18 1.2411e-18 1.108e-18
158489 2.07118e-18 1.98764e-18 1.1771e-18 1.05147e-18
167880 1.96558e-18 1.88672e-18 1.11639e-18 9.97808e-19
177828 1.8653e-18 1.79087e-18 1.05878e-18 9.46857e-19
188365 1.7701e-18 1.69984e-18 1.00412e-18 8.9101e-19
199526 1.67971e-18 1.6134e-18 9.52269e-19 8.5257e-19
211349 1.59389e-18 1.5313e-18 9.03074e-19 8.01502e-19
223872 1.51242e-18 1.45335e-18 8.56403e-19 7.67603e-19
237137 1.43508e-18 1.37933e-18 8.12128e-19 7.28327e-19
251189 1.36166e-18 1.30156e-18 7.70126e-19 6.91046e-19
266073 1.29196e-18 1.23482e-18 7.30282e-19 6.48183e-19
281838 1.2258e-18 1.17894e-18 6.92486e-19 6.22077e-19
298538 1.16299e-18 1.11877e-18 6.56633e-19 5.90203e-19
316228 1.10338e-18 1.06166e-18 6.22624e-19 5.59952e-19
334965 1.0468e-18 1.00743e-18 5.90366e-19 5.31244e-19
354813 9.93094e-19 9.55953e-19 5.59768e-19 5.04001e-19
375837 9.42122e-19 9.07085e-19 5.30746e-19 4.7067e-19
398107 8.93746e-19 8.60695e-19 5.0322e-19 4.53616e-19
421697 8.47833e-19 8.1666e-19 4.77112e-19 4.30338e-19
446684 8.04261e-19 7.74861e-19 4.5235e-19 4.08252e-19
473151 7.6291e-19 7.35187e-19 4.28866e-19 3.87296e-19
501187 7.23669e-19 6.9753e-19 4.06593e-19 3.59936e-19
530884 6.86431e-19 6.6179e-19 3.85471e-19 3.48552e-19
562341 6.51094e-19 6.27869e-19 3.65439e-19 3.23179e-19
595662 6.17563e-19 5.95677e-19 3.46442e-19 3.06204e-19
630957 5.85746e-19 5.65126e-19 3.28427e-19 2.9758e-19
668344 5.55556e-19 5.28656e-19 3.11343e-19 2.82307e-19
707946 5.26911e-19 5.08622e-19 2.95143e-19 2.6782e-19
749894 4.99732e-19 4.82516e-19 2.79781e-19 2.5408e-19
794328 4.73945e-19 4.57745e-19 2.65215e-19 2.33571e-19
841395 4.4948e-19 4.34241e-19 2.51402e-19 2.21213e-19
891251 4.26268e-19 4.1194e-19 2.38305e-19 2.09494e-19
944061 4.04247e-19 3.90782e-19 2.25886e-19 1.98382e-19
1e+06 3.83356e-19 3.70709e-19 2.14112e-19 1.87846e-19
1.05925e+06 3.63537e-19 3.44187e-19 2.02947e-19 1.85335e-19
1.12202e+06 3.44735e-19 3.33601e-19 1.92362e-19 1.75864e-19
1.1885e+06 3.269e-19 3.16464e-19 1.82326e-19 1.66887e-19
1.25893e+06 3.09981e-19 3.00209e-19 1.7281e-19 1.58377e-19
1.33352e+06 2.93932e-19 2.84791e-19 1.63789e-19 1.5031e-19
1.41254e+06 2.78709e-19 2.70168e-19 1.55237e-19 1.35187e-19
1.49624e+06 2.64269e-19 2.56299e-19 1.47128e-19 1.3542e-19
1.58489e+06 2.50573e-19 2.35668e-19 1.39441e-19 1.21076e-19
1.6788e+06 2.37581e-19 2.30673e-19 1.32154e-19 1.1457e-19
1.77828e+06 2.2526e-19 2.18846e-19 1.25245e-19 1.15884e-19
1.88365e+06 2.13573e-19 2.07631e-19 1.18696e-19 1.10044e-19
1.99526e+06 2.02489e-19 1.96998e-19 1.12488e-19 1.04512e-19
2.11349e+06 1.91976e-19 1.86916e-19 1.06603e-19 9.17931e-20
2.23872e+06 1.82007e-19 1.77359e-19 1.01024e-19 9.4308e-20
2.37137e+06 1.72551e-19 1.68299e-19 9.57362e-20 8.21289e-20
2.51189e+06 1.63585e-19 1.59711e-19 9.07236e-20 8.51557e-20
2.66073e+06 1.55081e-19 1.51571e-19 8.59722e-20 7.34622e-20
2.81838e+06 1.47017e-19 1.43857e-19 8.14685e-20 7.69495e-20
2.98538e+06 1.3937e-19 1.36546e-19 7.71996e-20 7.3171e-20
3.16228e+06 1.32118e-19 1.29618e-19 7.31534e-20 6.95941e-20
3.34965e+06 1.25241e-19 1.15575e-19 6.93183e-20 6.62083e-20
3.54813e+06 1.18721e-19 1.16834e-19 6.56833e-20 6.30037e-20
3.75837e+06 1.12538e-19 1.10942e-19 6.22382e-20 5.24925e-20
3.98107e+06 1.06675e-19 1.0536e-19 5.89729e-20 5.71007e-20
4.21697e+06 1.01116e-19 1.00073e-19 5.58782e-20 5.4385e-20
4.46684e+06 9.58453e-20 9.50655e-20 5.29451e-20 5.18154e-20
4.73151e+06 9.08477e-20 9.03229e-20 5.01654e-20 4.93844e-20
5.01187e+06 8.61093e-20 8.58319e-20 4.7531e-20 4.70846e-20
5.30884e+06 8.16168e-20 8.15793e-20 4.50343e-20 4.49092e-20
5.62341e+06 7.73574e-20 7.73574e-20 4.26682e-20 3.53733e-20
5.95662e+06 7.33192e-20 7.33192e-20 4.0426e-20 3.34272e-20
6.30957e+06 6.94907e-20 6.94907e-20 3.8301e-20 3.8301e-20
6.68344e+06 6.58611e-20 6.58611e-20 3.62873e-20 3.62873e-20
7.07946e+06 6.24201e-20 6.24201e-20 3.43791e-20 2.82008e-20
7.49894e+06 5.9158e-20 5.9158e-20 3.25707e-20 2.66448e-20
7.94328e+06 5.60655e-20 5.60655e-20 3.08571e-20 3.08571e-20
8.41395e+06 5.31339e-20 5.31339e-20 2.92333e-20 2.37829e-20
8.91251e+06 5.03549e-20 5.03549e-20 2.76947e-20 2.76947e-20
9.44061e+06 4.77205e-20 4.77205e-20 2.62366e-20 2.12255e-20
1e+07 4.52232e-20 4.52232e-20 2.48551e-20 2.48551e-20
1.05925e+07 4.2856e-20 4.2856e-20 2.3546e-20 2.3546e-20
1.12202e+07 4.06122e-20 4.06122e-20 2.23056e-20 2.23056e-20
1.1885e+07 3.84852e-20 3.84852e-20 2.11303e-20 2.11303e-20
1.25893e+07 3.64692e-20 3.64692e-20 2.00167e-20 2.00167e-20
1.33352e+07 3.45583e-20 3.45583e-20 1.89615e-20 1.89615e-20
1.41254e+07 3.2747e-20 3.2747e-20 1.79618e-20 1.79618e-20
1.49624e+07 3.10303e-20 3.10303e-20 1.70145e-20 1.70145e-20
1.58489e+07 2.94031e-20 2.94031e-20 1.61171e-20 1.61171e-20
1.6788e+07 2.78609e-20 2.78609e-20 1.52668e-20 1.52668e-20
1.77828e+07 2.63992e-20 2.63992e-20 1.44612e-20 1.44612e-20
1.88365e+07 2.50139e-20 2.50139e-20 1.3698e-20 1.3698e-20
1.99526e+07 2.37009e-20 2.37009e-20 1.29749e-20 1.01046e-20
2.11349e+07 2.24566e-20 1.9103e-20 1.22898e-20 1.22898e-20
2.23872e+07 2.12773e-20 2.12773e-20 1.16408e-20 9.01133e-21
2.37137e+07 2.01597e-20 2.01597e-20 1.10259e-20 1.10259e-20
2.51189e+07 1.91005e-20 1.91005e-20 1.04434e-20 1.04434e-20
2.66073e+07 1.80968e-20 1.80968e-20 9.89157e-21 9.89157e-21
2.81838e+07 1.71455e-20 1.71455e-20 9.36879e-21 9.36879e-21
2.98538e+07 1.62441e-20 1.62441e-20 8.87355e-21 8.87355e-21
3.16228e+07 1.53899e-20 1.53899e-20 8.4044e-21 8.4044e-21
3.34965e+07 1.45804e-20 1.45804e-20 7.95997e-21 7.95997e-21
3.54813e+07 1.38133e-20 1.38133e-20 7.53896e-21 5.69662e-21
3.75837e+07 1.30864e-20 1.30864e-20 7.14014e-21 7.14014e-21
3.98107e+07 1.23976e-20 1.23976e-20 6.76236e-21 5.07894e-21
4.21697e+07 1.1745e-20 1.1745e-20 6.40449e-21 4.79562e-21
4.46684e+07 1.11265e-20 1.11265e-20 6.06551e-21 6.06551e-21
4.73151e+07 1.05405e-20 1.05405e-20 5.74441e-21 5.74441e-21
5.01187e+07 9.98522e-21 9.98522e-21 5.44025e-21 5.44025e-21
5.30884e+07 9.45909e-21 9.45909e-21 5.15214e-21 5.15214e-21
5.62341e+07 8.96058e-21 8.96058e-21 4.87925e-21 4.87925e-21
5.95662e+07 8.48824e-21 8.48824e-21 4.62076e-21 4.62076e-21
6.30957e+07 8.04071e-21 8.04071e-21 4.37592e-21 3.2081e-21
6.68344e+07 7.61668e-21 6.08456e-21 4.14402e-21 4.14402e-21
7.07946e+07 7.21493e-21 7.21493e-21 3.92437e-21 3.92437e-21
7.49894e+07 6.8343e-21 6.8343e-21 3.71632e-21 3.71632e-21
7.94328e+07 6.47367e-21 6.47367e-21 3.51928e-21 2.54928e-21
8.41395e+07 6.13201e-21 6.13201e-21 3.33264e-21 3.33264e-21
8.91251e+07 5.80831e-21 5.80831e-21 3.15588e-21 2.27242e-21
9.44061e+07 5.50164e-21 5.50164e-21 2.98846e-21 2.98846e-21
1e+08 5.2111e-21 5.2111e-21 2.8299e-21 2.02559e-21
1.05925e+08 4.93585e-21 3.84405e-21 2.67973e-21 2.67973e-21
1.12202e+08 4.67509e-21 4.67509e-21 2.5375e-21 1.80554e-21
1.1885e+08 4.42806e-21 4.42806e-21 2.4028e-21 2.4028e-21
1.25893e+08 4.19403e-21 4.19403e-21 2.27522e-21 2.27522e-21
1.33352e+08 3.97234e-21 3.97234e-21 2.15441e-21 2.15441e-21
1.41254e+08 3.76232e-21 3.76232e-21 2.03999e-21 2.03999e-21
1.49624e+08 3.56337e-21 3.56337e-21 1.93163e-21 1.93163e-21
1.58489e+08 3.3749e-21 3.3749e-21 1.829e-21 1.829e-21
1.6788e+08 3.19637e-21 3.19637e-21 1.73182e-21 1.73182e-21
1.77828e+08 3.02725e-21 3.02725e-21 1.63979e-21 1.63979e-21
1.88365e+08 2.86705e-21 2.86705e-21 1.55263e-21 1.07596e-21
1.99526e+08 2.7153e-21 2.7153e-21 1.47009e-21 1.47009e-21
2.11349e+08 2.57155e-21 2.57155e-21 1.39193e-21 9.59016e-22
2.23872e+08 2.4354e-21 2.4354e-21 1.31791e-21 1.31791e-21
2.37137e+08 2.30642e-21 2.30642e-21 1.24782e-21 1.24782e-21
2.51189e+08 2.18426e-21 2.18426e-21 1.18144e-21 8.06985e-22
2.66073e+08 2.06855e-21 2.06855e-21 1.11859e-21 7.61863e-22
2.81838e+08 1.95894e-21 1.95894e-21 1.05907e-21 7.19263e-22
2.98538e+08 1.85513e-21 1.85513e-21 1.00271e-21 1.00271e-21
3.16228e+08 1.7568e-21 1.7568e-21 9.49345e-22 9.49345e-22
3.34965e+08 1.66367e-21 1.66367e-21 8.9881e-22 8.9881e-22
3.54813e+08 1.57546e-21 1.1494e-21 8.50958e-22 8.50958e-22
3.75837e+08 1.49191e-21 1.49191e-21 8.05647e-22 8.05647e-22
3.98107e+08 1.41278e-21 1.41278e-21 7.62743e-22 7.62743e-22
4.21697e+08 1.33783e-21 1.33783e-21 7.22117e-22 7.22117e-22
4.46684e+08 1.26685e-21 1.26685e-21 6.8365e-22 6.8365e-22
4.73151e+08 1.19962e-21 8.62074e-22 6.47227e-22 6.47227e-22
5.01187e+08 1.13595e-21 1.13595e-21 6.12739e-22 6.12739e-22
5.30884e+08 1.07565e-21 1.07565e-21 5.80085e-22 3.81923e-22
5.62341e+08 1.01854e-21 1.01854e-21 5.49167e-22 5.49167e-22
5.95662e+08 9.64457e-22 9.64457e-22 5.19892e-22 5.19892e-22
6.30957e+08 9.13235e-22 9.13235e-22 4.92174e-22 3.21359e-22
6.68344e+08 8.64726e-22 6.10392e-22 4.65931e-22 4.65931e-22
7.07946e+08 8.18786e-22 8.18786e-22 4.41083e-22 4.41083e-22
7.49894e+08 7.7528e-22 7.7528e-22 4.17558e-22 4.17558e-22
7.94328e+08 7.34079e-22 7.34079e-22 3.95284e-22 3.95284e-22
8.41395e+08 6.95062e-22 6.95062e-22 3.74195e-22 3.74195e-22
8.91251e+08 6.58113e-22 6.58113e-22 3.54229e-22 3.54229e-22
9.44061e+08 6.23123e-22 6.23123e-22 3.35326e-22 3.35326e-22
1e+09 5.89988e-22 5.89988e-22 3.17429e-22 3.17429e-22
1.05925e+09 5.5861e-22 5.5861e-22 3.00485e-22 3.00485e-22
1.12202e+09 5.28897e-22 5.28897e-22 2.84443e-22 1.80729e-22
1.1885e+09 5.00759e-22 5.00759e-22 2.69256e-22 2.69256e-22
1.25893e+09 4.74115e-22 4.74115e-22 2.54878e-22 2.54878e-22
1.33352e+09 4.48885e-22 4.48885e-22 2.41266e-22 1.52067e-22
1.41254e+09 4.24994e-22 4.24994e-22 2.2838e-22 1.43561e-22
1.49624e+09 4.02371e-22 4.02371e-22 2.1618e-22 2.1618e-22
1.58489e+09 3.80949e-22 3.80949e-22 2.0463e-22 2.0463e-22
1.6788e+09 3.60665e-22 3.60665e-22 1.93696e-22 1.20793e-22
1.77828e+09 3.41458e-22 3.41458e-22 1.83345e-22 1.83345e-22
1.88365e+09 3.23271e-22 3.23271e-22 1.73546e-22 1.73546e-22
1.99526e+09 3.06051e-22 3.06051e-22 1.64269e-22 1.01636e-22
2.11349e+09 2.89745e-22 2.89745e-22 1.55488e-22 1.55488e-22
2.23872e+09 2.74306e-22 2.74306e-22 1.47174e-22 9.05839e-23
2.37137e+09 2.59688e-22 2.59688e-22 1.39305e-22 1.39305e-22
2.51189e+09 2.45847e-22 2.45847e-22 1.31855e-22 1.31855e-22
2.66073e+09 2.32741e-22 2.32741e-22 1.24803e-22 1.24803e-22
2.81838e+09 2.20333e-22 2.20333e-22 1.18127e-22 1.18127e-22
