0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.236980999999999702e-08 1.646316100000000028e-07 4.660886000000000169e-07 1.024005600000000049e-06 1.957556499999999864e-06 3.428108100000000000e-06 5.647340999999999773e-06 8.946347900000000756e-06 1.403482599999999931e-05 2.257165699999999842e-05 3.758396099999999793e-05 6.335088600000000534e-05 1.052257100000000053e-04 1.695088199999999936e-04 2.632058300000000156e-04 3.938573699999999922e-04 5.695892400000000279e-04 7.993476300000000329e-04 1.093201000000000025e-03 1.462865299999999927e-03 1.923207099999999945e-03 2.495922600000000015e-03 3.212000500000000182e-03 4.110638899999999665e-03 5.239170599999999796e-03 6.654224400000000386e-03 8.419191600000000553e-03 1.060136499999999975e-02 1.327253200000000008e-02 1.650490799999999869e-02 2.036236799999999875e-02 2.489293000000000061e-02 3.012900799999999879e-02 3.608727500000000199e-02 4.276215700000000203e-02 5.011679200000000028e-02 5.806951099999999727e-02 6.649279499999999343e-02 7.523145900000000053e-02 8.410918100000000508e-02 9.295079800000000114e-02 1.016004300000000055e-01 1.098887800000000053e-01 1.176480899999999968e-01 1.247591299999999959e-01 1.311831599999999931e-01 1.369743700000000119e-01 1.422752599999999867e-01 1.472683100000000134e-01 1.521212399999999909e-01 1.570441599999999882e-01 1.623004200000000008e-01 1.681513699999999945e-01 1.748688599999999871e-01 1.827119600000000066e-01 1.919098099999999862e-01 2.027335899999999913e-01 2.155519499999999922e-01 2.308835899999999997e-01 2.495334399999999953e-01 2.727512300000000112e-01 3.023235400000000017e-01 3.406930699999999868e-01 3.911376400000000086e-01 4.578450900000000101e-01 5.461023999999999878e-01 6.623402200000000350e-01 8.142118400000000200e-01 1.010583999999999927e+00 1.261287999999999965e+00 1.576864000000000043e+00 1.967589699999999997e+00 2.442644899999999897e+00 3.008714799999999912e+00 3.668428500000000092e+00 4.420045100000000282e+00 5.255418099999999981e+00 6.161386600000000158e+00 7.119184599999999641e+00 8.105729999999999436e+00 9.096445199999999787e+00 1.001743399999999973e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.023691699999999890e-08 3.457793899999999743e-07 9.671855200000000216e-07 2.110626199999999921e-06 4.018861300000000404e-06 7.018554499999999719e-06 1.153984500000000064e-05 1.826095000000000005e-05 2.864844299999999929e-05 4.613560999999999991e-05 7.690481399999999420e-05 1.296360200000000050e-04 2.151459599999999868e-04 3.461366700000000139e-04 5.367018499999999612e-04 8.020148099999999981e-04 1.158422799999999937e-03 1.623909700000000008e-03 2.218720899999999854e-03 2.966439700000000207e-03 3.897097300000000077e-03 5.054784799999999939e-03 6.502126700000000238e-03 8.318123099999999784e-03 1.059806999999999937e-02 1.345597100000000060e-02 1.701882000000000048e-02 2.142152199999999840e-02 2.680775399999999961e-02 3.332123900000000249e-02 4.108835000000000265e-02 5.020324100000000261e-02 6.072909900000000166e-02 7.269716900000000592e-02 8.609395799999999821e-02 1.008422399999999997e-01 1.167742400000000014e-01 1.336313600000000046e-01 1.511021700000000079e-01 1.688316699999999893e-01 1.864725499999999869e-01 2.037129099999999970e-01 2.202129999999999921e-01 2.356404800000000133e-01 2.497633200000000109e-01 2.625134900000000160e-01 2.740077200000000102e-01 2.845413500000000262e-01 2.944777900000000170e-01 3.041553499999999910e-01 3.140026399999999995e-01 3.245474300000000256e-01 3.363127699999999831e-01 3.498418600000000045e-01 3.656475699999999773e-01 3.841855699999999763e-01 4.060071399999999886e-01 4.318576299999999923e-01 4.627896300000000074e-01 5.004486200000000107e-01 5.473810000000000064e-01 6.072177800000000403e-01 6.849211499999999786e-01 7.871371499999999521e-01 9.223373499999999447e-01 1.101233200000000023e+00 1.336793399999999910e+00 1.644479400000000036e+00 2.042117300000000135e+00 2.549485100000000060e+00 3.187682699999999869e+00 3.977198099999999847e+00 4.936213900000000265e+00 6.077744700000000222e+00 7.406549599999999955e+00 8.918664700000000778e+00 1.059691899999999976e+01 1.241474799999999945e+01 1.433355500000000049e+01 1.630739700000000170e+01 1.828630799999999823e+01 2.011563900000000160e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.165346500000000052e-07 5.525990899999999929e-07 1.520907400000000076e-06 3.292202999999999877e-06 6.239685999999999775e-06 1.086452399999999973e-05 1.782271700000000116e-05 2.816658000000000096e-05 4.419359299999999733e-05 7.128278699999999904e-05 1.189736799999999942e-04 2.005293300000000000e-04 3.324382400000000211e-04 5.340268700000000467e-04 8.266928800000000266e-04 1.233464699999999893e-03 1.779167400000000038e-03 2.491097800000000115e-03 3.399935099999999797e-03 4.541451000000000168e-03 5.961339700000000200e-03 7.727187499999999681e-03 9.934266400000000760e-03 1.270227399999999951e-02 1.617575099999999863e-02 2.052759399999999970e-02 2.594926399999999966e-02 3.264410699999999860e-02 4.082866699999999904e-02 5.071802999999999728e-02 6.249959399999999859e-02 7.631176500000000362e-02 9.224719900000000194e-02 1.103494200000000036e-01 1.305936600000000003e-01 1.528575799999999929e-01 1.768813999999999942e-01 2.022706400000000015e-01 2.285552799999999996e-01 2.551969800000000177e-01 2.816777899999999835e-01 3.075283600000000006e-01 3.322333499999999828e-01 3.552996099999999879e-01 3.763895400000000224e-01 3.954176999999999831e-01 4.125717700000000043e-01 4.283126199999999772e-01 4.431891900000000106e-01 4.577123699999999795e-01 4.725472099999999953e-01 4.884888299999999850e-01 5.063229700000000388e-01 5.268683899999999642e-01 5.508880600000000127e-01 5.790678599999999898e-01 6.122459199999999990e-01 6.515618899999999769e-01 6.986281500000000033e-01 7.559827000000000075e-01 8.275492500000000140e-01 9.188942599999999628e-01 1.037623900000000043e+00 1.193912700000000049e+00 1.400694000000000106e+00 1.674350500000000075e+00 2.034615899999999922e+00 2.505059399999999936e+00 3.112711599999999912e+00 3.887551000000000201e+00 4.861404900000000140e+00 6.064968699999999657e+00 7.525309899999999885e+00 9.261355699999999302e+00 1.127936500000000031e+01 1.357252500000000062e+01 1.611339100000000002e+01 1.886158999999999963e+01 2.175710000000000122e+01 2.473104800000000125e+01 2.770700799999999830e+01 3.043870199999999926e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.700146699999999981e-07 7.827259100000000082e-07 2.126373199999999857e-06 4.572427100000000097e-06 8.628619199999999198e-06 1.498179099999999982e-05 2.452346799999999903e-05 3.870789599999999820e-05 6.073918300000000301e-05 9.811791100000000134e-05 1.639669399999999931e-04 2.763647799999999991e-04 4.577182799999999900e-04 7.342007799999999843e-04 1.134737499999999982e-03 1.690462200000000066e-03 2.434938199999999841e-03 3.405043300000000061e-03 4.642162600000000229e-03 6.194587500000000267e-03 8.124182100000000226e-03 1.052311300000000061e-02 1.352044799999999915e-02 1.727781200000000003e-02 2.199053000000000119e-02 2.789185099999999876e-02 3.523875299999999766e-02 4.430414500000000311e-02 5.537834700000000138e-02 6.874766799999999789e-02 8.465953499999999410e-02 1.032947800000000027e-01 1.247735700000000003e-01 1.491492000000000095e-01 1.763825699999999885e-01 2.063017600000000007e-01 2.385486699999999904e-01 2.725871200000000161e-01 3.077845499999999901e-01 3.434144499999999822e-01 3.787895099999999959e-01 4.132818300000000167e-01 4.461966900000000069e-01 4.768842099999999751e-01 5.049048900000000506e-01 5.301679999999999726e-01 5.529451800000000361e-01 5.738769599999999915e-01 5.937037400000000353e-01 6.131116399999999578e-01 6.330157100000000092e-01 6.544794200000000339e-01 6.785582100000000505e-01 7.063514699999999813e-01 7.388658099999999562e-01 7.770221699999999565e-01 8.219528200000000284e-01 8.752085899999999530e-01 9.389939200000000374e-01 1.016796199999999928e+00 1.113999900000000043e+00 1.238211600000000079e+00 1.399823199999999934e+00 1.612714100000000039e+00 1.894479900000000105e+00 2.267442799999999981e+00 2.758352700000000102e+00 3.399207500000000159e+00 4.226521199999999645e+00 5.280734700000000004e+00 6.604601200000000283e+00 8.239017799999999170e+00 1.021982500000000016e+01 1.257141599999999926e+01 1.530087499999999956e+01 1.839783299999999855e+01 2.182328299999999999e+01 2.552247300000000152e+01 2.941240700000000174e+01 3.340095600000000076e+01 3.738435700000000139e+01 4.101612899999999939e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.316911400000000114e-07 1.037210300000000090e-06 2.786728499999999978e-06 5.955027699999999844e-06 1.119321999999999953e-05 1.938085999999999997e-05 3.165666000000000194e-05 4.990670300000000267e-05 7.832142499999999357e-05 1.267092599999999870e-04 2.119988899999999932e-04 3.573270900000000225e-04 5.912610800000000491e-04 9.470554799999999574e-04 1.461377200000000100e-03 2.173708700000000129e-03 3.126606799999999929e-03 4.366787799999999851e-03 5.946597100000000115e-03 7.927168999999999535e-03 1.038703700000000001e-02 1.344407000000000067e-02 1.726220200000000080e-02 2.204631799999999878e-02 2.804397999999999960e-02 3.555036400000000096e-02 4.488881699999999753e-02 5.640296899999999725e-02 7.045759999999999523e-02 8.741011899999999446e-02 1.075667299999999993e-01 1.311488799999999955e-01 1.583023299999999911e-01 1.890873299999999979e-01 2.234474899999999986e-01 2.611566200000000060e-01 3.017523699999999920e-01 3.445508899999999985e-01 3.887534300000000109e-01 4.334401500000000240e-01 4.777569300000000241e-01 5.209146000000000054e-01 5.620383100000000409e-01 6.003233399999999831e-01 6.352343000000000295e-01 6.666872099999999746e-01 6.950486099999999556e-01 7.211564400000000097e-01 7.459448100000000137e-01 7.702817800000000270e-01 7.953415600000000030e-01 8.224585399999999602e-01 8.529635300000000253e-01 8.882390999999999481e-01 9.295337900000000264e-01 9.780045299999999830e-01 1.035086200000000067e+00 1.102759599999999951e+00 1.183853599999999950e+00 1.282865499999999992e+00 1.406725900000000085e+00 1.565189600000000070e+00 1.771579299999999968e+00 2.043662199999999984e+00 2.403897399999999962e+00 2.880821099999999912e+00 3.508437699999999992e+00 4.327518999999999672e+00 5.384293500000000066e+00 6.729969200000000207e+00 8.418344400000000505e+00 1.050054599999999994e+01 1.302100399999999958e+01 1.600912100000000038e+01 1.947209499999999949e+01 2.339527500000000160e+01 2.772673100000000090e+01 3.239694200000000279e+01 3.729799899999999724e+01 4.231493100000000140e+01 4.731478500000000054e+01 5.184266499999999667e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.061508500000000192e-09 3.072922899999999896e-07 1.329073900000000094e-06 3.521629600000000100e-06 7.470451000000000009e-06 1.397939899999999927e-05 2.412972399999999937e-05 3.932406900000000034e-05 6.192539499999999463e-05 9.722848899999999574e-05 1.575751200000000032e-04 2.639471300000000215e-04 4.447695099999999916e-04 7.350246399999999652e-04 1.175320400000000017e-03 1.810328300000000040e-03 2.688173099999999899e-03 3.860701299999999905e-03 5.384745300000000345e-03 7.323886200000000006e-03 9.752442599999999392e-03 1.276622699999999978e-02 1.650999200000000111e-02 2.118369999999999975e-02 2.703665800000000161e-02 3.437018800000000290e-02 4.354285199999999995e-02 5.494517699999999782e-02 6.899233500000000185e-02 8.612412599999999530e-02 1.067684299999999975e-01 1.312884699999999905e-01 1.599442000000000086e-01 1.929050599999999893e-01 2.302356100000000072e-01 2.718582999999999972e-01 3.174873599999999962e-01 3.665502299999999769e-01 4.182104400000000166e-01 4.715000200000000197e-01 5.253025799999999634e-01 5.785982800000000204e-01 6.304355200000000270e-01 6.797561500000000034e-01 7.256051399999999818e-01 7.673616500000000062e-01 8.049599400000000404e-01 8.388740000000000085e-01 8.701531599999999811e-01 8.999285900000000282e-01 9.292554299999999934e-01 9.595800899999999967e-01 9.925124199999999508e-01 1.029659799999999903e+00 1.072692500000000049e+00 1.123098600000000058e+00 1.182272299999999943e+00 1.251966799999999935e+00 1.334616599999999931e+00 1.433717600000000036e+00 1.554854699999999923e+00 1.706607399999999997e+00 1.901006699999999938e+00 2.154476199999999952e+00 2.488884899999999956e+00 2.931795300000000104e+00 3.518255100000000191e+00 4.289811600000000169e+00 5.296339999999999826e+00 6.594066399999999994e+00 8.245208399999999216e+00 1.031472300000000075e+01 1.286388299999999951e+01 1.594541500000000056e+01 1.959314099999999925e+01 2.381353899999999868e+01 2.858676499999999976e+01 3.384671199999999658e+01 3.950826800000000105e+01 4.543734299999999848e+01 5.149571600000000160e+01 5.751785199999999776e+01 6.293438600000000349e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.828553500000000785e-09 3.996961900000000088e-07 1.662353399999999899e-06 4.338290099999999699e-06 9.131205599999999906e-06 1.700706800000000100e-05 2.925892699999999919e-05 4.757754100000000195e-05 7.485804500000000370e-05 1.176420299999999982e-04 1.910175200000000136e-04 3.202662199999999743e-04 5.393591999999999571e-04 8.899675000000000337e-04 1.420347399999999892e-03 2.183490800000000009e-03 3.236497000000000072e-03 4.640797500000000061e-03 6.463612300000000192e-03 8.780041599999999918e-03 1.167793699999999935e-02 1.527111599999999951e-02 1.973217299999999869e-02 2.529831299999999936e-02 3.226461700000000238e-02 4.098769199999999918e-02 5.189070500000000224e-02 6.543247500000000383e-02 8.210055500000000561e-02 1.024098799999999948e-01 1.268581199999999909e-01 1.558638499999999982e-01 1.897235999999999922e-01 2.286280699999999888e-01 2.726434500000000094e-01 3.216669200000000228e-01 3.753477599999999748e-01 4.329977600000000093e-01 4.936235099999999876e-01 5.560832500000000289e-01 6.190633399999999620e-01 6.813758699999999946e-01 7.419055100000000458e-01 7.994112899999999966e-01 8.527917999999999887e-01 9.013515500000000014e-01 9.450527800000000367e-01 9.844938500000000037e-01 1.020943600000000062e+00 1.055738000000000065e+00 1.090129300000000079e+00 1.125841199999999986e+00 1.164767499999999956e+00 1.208794799999999947e+00 1.259882799999999969e+00 1.319757499999999917e+00 1.390054700000000087e+00 1.472863800000000056e+00 1.571096400000000060e+00 1.688969900000000024e+00 1.833238399999999935e+00 2.014237899999999915e+00 2.246422700000000106e+00 2.549503599999999981e+00 2.949673900000000071e+00 3.479877099999999945e+00 4.181960700000000308e+00 5.105355099999999702e+00 6.309335500000000430e+00 7.860447699999999926e+00 9.832131800000000865e+00 1.230059199999999997e+01 1.533715899999999976e+01 1.900246500000000083e+01 2.333414900000000003e+01 2.833713399999999893e+01 3.398520700000000261e+01 4.019723100000000215e+01 4.687096100000000121e+01 5.384571499999999844e+01 6.095870000000000033e+01 6.800596000000000174e+01 7.430674999999999386e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.830926899999999843e-08 5.068564299999999940e-07 2.033244200000000109e-06 5.233439700000000172e-06 1.093456700000000003e-05 2.027226199999999839e-05 3.476549400000000139e-05 5.641038099999999919e-05 8.868556700000000659e-05 1.395048399999999889e-04 2.269343299999999886e-04 3.808122799999999778e-04 6.409390700000000291e-04 1.055962699999999938e-03 1.682072200000000019e-03 2.580908199999999882e-03 3.818872499999999802e-03 5.467257700000000345e-03 7.603916399999999763e-03 1.031570799999999982e-02 1.370431100000000027e-02 1.790215200000000104e-02 2.311078600000000122e-02 2.960584800000000058e-02 3.772973400000000088e-02 4.789590099999999767e-02 6.059339100000000339e-02 7.635045199999999921e-02 9.572794199999999643e-02 1.193161400000000011e-01 1.476817500000000005e-01 1.812972700000000104e-01 2.204933199999999927e-01 2.654795999999999823e-01 3.163209499999999896e-01 3.728856799999999971e-01 4.347528399999999738e-01 5.011123299999999947e-01 5.708088000000000051e-01 6.425224099999999883e-01 7.147393699999999850e-01 7.861048899999999451e-01 8.553367100000000001e-01 9.210114700000000543e-01 9.818868400000000385e-01 1.037198899999999924e+00 1.086953700000000023e+00 1.131888599999999911e+00 1.173505900000000102e+00 1.213350699999999893e+00 1.252880200000000110e+00 1.294104900000000002e+00 1.339204199999999956e+00 1.390355199999999902e+00 1.449802899999999894e+00 1.519506599999999930e+00 1.601350499999999899e+00 1.697773500000000046e+00 1.812191200000000002e+00 1.949593600000000038e+00 2.117986399999999936e+00 2.329573400000000127e+00 2.601380699999999990e+00 2.956598200000000176e+00 3.425971200000000216e+00 4.048091300000000281e+00 4.871927200000000013e+00 5.955093200000000309e+00 7.366617200000000310e+00 9.183638000000000190e+00 1.149107399999999934e+01 1.437647100000000044e+01 1.792108999999999952e+01 2.219315599999999833e+01 2.723341699999999932e+01 3.304440400000000011e+01 3.959245099999999695e+01 4.678010100000000193e+01 5.448709999999999809e+01 6.252471700000000254e+01 7.070539800000000241e+01 7.878266299999999944e+01 8.596136300000000574e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.438669000000000257e-08 6.373457400000000313e-07 2.456322499999999978e-06 6.228623200000000264e-06 1.291214600000000043e-05 2.382019800000000060e-05 4.071161499999999934e-05 6.591372699999999932e-05 1.035641499999999967e-04 1.631278600000000045e-04 2.658935199999999926e-04 4.464996799999999886e-04 7.508457899999999722e-04 1.234837500000000084e-03 1.962869199999999967e-03 3.005545100000000126e-03 4.438880699999999888e-03 6.344302300000000117e-03 8.810547400000000307e-03 1.193650400000000056e-02 1.583807099999999871e-02 2.066723100000000118e-02 2.665564800000000054e-02 3.411856600000000295e-02 4.344721700000000325e-02 5.511349900000000329e-02 6.967330900000000271e-02 8.772534699999999519e-02 1.099045899999999965e-01 1.368765200000000015e-01 1.692755900000000036e-01 2.076262799999999964e-01 2.522911800000000038e-01 3.034965399999999813e-01 3.613025999999999738e-01 4.255444099999999841e-01 4.957248499999999947e-01 5.709059699999999848e-01 6.497669400000000151e-01 7.308051899999999934e-01 8.123068599999999639e-01 8.927502600000000177e-01 9.706823599999999663e-01 1.044499700000000031e+00 1.112826599999999999e+00 1.174840300000000060e+00 1.230604899999999891e+00 1.281012599999999946e+00 1.327806999999999960e+00 1.372745000000000104e+00 1.417501499999999970e+00 1.464380199999999910e+00 1.515847399999999956e+00 1.574379799999999996e+00 1.642503199999999941e+00 1.722407100000000080e+00 1.816235700000000008e+00 1.926795199999999930e+00 2.058037999999999812e+00 2.215789700000000195e+00 2.409401400000000137e+00 2.653061600000000020e+00 2.966528100000000112e+00 3.376673400000000047e+00 3.919023000000000145e+00 4.638106600000000412e+00 5.590310500000000182e+00 6.841759699999999889e+00 8.471542200000000022e+00 1.056766799999999940e+01 1.322672000000000025e+01 1.654760500000000079e+01 2.062132000000000076e+01 2.552323600000000070e+01 3.129641799999999918e+01 3.794019200000000325e+01 4.541212300000000113e+01 5.359756300000000095e+01 6.235688799999999787e+01 7.147267499999999529e+01 8.073184799999999939e+01 8.983757199999999443e+01 9.788400099999999782e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.623218900000000090e-08 7.879784300000000148e-07 2.928540200000000134e-06 7.318275700000000247e-06 1.505446599999999994e-05 2.763931399999999976e-05 4.708010799999999861e-05 7.606142899999999583e-05 1.194470800000000022e-04 1.884204799999999948e-04 3.077266599999999930e-04 5.170668800000000065e-04 8.686927399999999806e-04 1.426042200000000046e-03 2.262017600000000052e-03 3.456476600000000197e-03 5.095325700000000180e-03 7.270390899999999712e-03 1.008152200000000075e-02 1.363987200000000080e-02 1.807589600000000102e-02 2.356195900000000037e-02 3.036091600000000168e-02 3.882896699999999895e-02 4.940749199999999730e-02 6.262834899999999982e-02 7.911552500000000598e-02 9.953904099999999477e-02 1.246085100000000057e-01 1.550647099999999945e-01 1.916088699999999867e-01 2.348152099999999964e-01 2.850762600000000258e-01 3.426324700000000223e-01 4.075366000000000266e-01 4.795859199999999989e-01 5.582017200000000123e-01 6.423126700000000300e-01 7.304281200000000140e-01 8.208584399999999670e-01 9.116899499999999712e-01 1.001231900000000063e+00 1.087860800000000072e+00 1.169793599999999989e+00 1.245525599999999899e+00 1.314189100000000110e+00 1.375917099999999893e+00 1.431772599999999951e+00 1.483749500000000054e+00 1.533822800000000042e+00 1.583891299999999891e+00 1.636558299999999910e+00 1.694586200000000042e+00 1.760748500000000050e+00 1.837852000000000041e+00 1.928318900000000058e+00 2.034555199999999786e+00 2.159754299999999905e+00 2.308438799999999791e+00 2.487326599999999832e+00 2.707205099999999920e+00 2.984367300000000167e+00 3.341454999999999842e+00 3.809218099999999829e+00 4.428192400000000362e+00 5.249128899999999653e+00 6.336103900000000344e+00 7.764096099999999723e+00 9.622519900000000348e+00 1.201055500000000009e+01 1.503661499999999940e+01 1.881098400000000126e+01 2.343423100000000048e+01 2.898838999999999899e+01 3.551814000000000249e+01 4.301872900000000044e+01 5.143767799999999824e+01 6.064240099999999956e+01 7.047226499999999305e+01 8.068102299999999616e+01 9.102870500000000220e+01 1.011622500000000002e+02 1.100683300000000031e+02
