1e-08 2.67417e-37 4.90468e-57 
1.25893e-08 2.77637e-36 3.01449e-56 
1.58489e-08 3.78016e-36 1.16325e-55 
1.99526e-08 3.91145e-35 7.81089e-55 
2.51189e-08 5.32977e-35 2.73621e-54 
3.16228e-08 5.49948e-34 1.97686e-53 
3.98107e-08 7.50229e-34 6.40557e-53 
5.01187e-08 7.71085e-33 4.91954e-52 
6.30957e-08 1.05368e-32 1.49364e-51 
7.94328e-08 1.07669e-31 1.20855e-50 
1e-07 1.47489e-31 3.47015e-50 
1.25893e-07 1.49424e-30 2.93869e-49 
1.58489e-07 1.42043e-29 1.11033e-48 
1.99526e-07 1.97714e-29 6.79167e-48 
2.51189e-07 1.88873e-28 3.44275e-47 
3.16228e-07 2.65898e-28 1.61815e-46 
3.98107e-07 2.37318e-27 9.693e-46 
5.01187e-07 3.39227e-27 3.68805e-45 
6.30957e-07 2.86648e-26 2.53637e-44 
7.94328e-07 4.18355e-26 8.25736e-44 
1e-06 3.10496e-25 5.86399e-43 
1.25893e-06 1.94988e-24 2.40695e-42 
1.58489e-06 3.13235e-24 1.26967e-41 
1.99526e-06 1.68317e-23 7.72762e-41 
2.51189e-06 7.07193e-23 2.79267e-40 
3.16228e-06 1.26292e-22 1.61654e-39 
3.98107e-06 4.38202e-22 9.10275e-39 
5.01187e-06 1.23915e-21 4.60444e-38 
6.30957e-06 2.86865e-21 2.24267e-37 
7.94328e-06 6.43631e-21 1.20626e-36 
1e-05 3.07149e-20 7.27826e-36 
1.25893e-05 5.92029e-20 2.4026e-35 
1.58489e-05 1.13786e-19 5.1843e-35 
1.99526e-05 2.18296e-19 1.01024e-34 
2.51189e-05 4.17187e-19 1.91636e-34 
3.16228e-05 7.86073e-19 3.38463e-34 
3.98107e-05 1.43486e-18 5.84026e-34 
5.01187e-05 2.49958e-18 1.00522e-33 
6.30957e-05 4.13487e-18 1.68105e-33 
7.94328e-05 6.52141e-18 2.78539e-33 
0.0001 9.89046e-18 4.6219e-33 
0.000125893 1.45606e-17 7.59044e-33 
0.000158489 2.09851e-17 1.23223e-32 
0.000199526 2.98114e-17 1.993e-32 
0.000251189 4.19462e-17 3.22564e-32 
0.000316228 5.86215e-17 5.18606e-32 
0.000398107 8.14803e-17 8.32045e-32 
0.000501187 1.12715e-16 1.3356e-31 
0.000630957 1.55279e-16 2.1354e-31 
0.000794328 2.13179e-16 3.40988e-31 
0.001 2.91872e-16 5.44694e-31 
0.00125893 3.98787e-16 8.67978e-31 
0.00158489 5.44038e-16 1.38209e-30 
0.00199526 7.41383e-16 2.20122e-30 
0.00251189 1.00953e-15 3.50056e-30 
0.00316228 1.37393e-15 5.56436e-30 
0.00398107 1.86915e-15 8.84688e-30 
0.00501187 2.54221e-15 1.40571e-29 
0.00630957 3.45702e-15 2.23181e-29 
0.00794328 4.70042e-15 3.54254e-29 
0.01 6.39049e-15 5.62348e-29 
0.0125893 8.68771e-15 8.92234e-29 
0.0158489 1.18102e-14 1.41541e-28 
0.0199526 1.60544e-14 2.24547e-28 
0.0251189 2.18233e-14 3.56117e-28 
0.0316228 2.96644e-14 5.64717e-28 
0.0398107 4.03222e-14 8.95524e-28 
0.0501187 5.4808e-14 1.41981e-27 
0.0630957 7.44964e-14 2.25086e-27 
0.0794328 1.01255e-13 3.56832e-27 
0.1 1.37623e-13 5.65602e-27 
0.125893 1.87047e-13 8.96448e-27 
0.158489 2.54215e-13 1.42077e-26 
0.199526 3.45489e-13 2.25147e-26 
0.251189 4.69515e-13 3.56751e-26 
0.316228 6.38034e-13 5.65242e-26 
0.398107 8.6699e-13 8.95456e-26 
0.501187 1.17803e-12 1.41835e-25 
0.630957 1.60052e-12 2.24621e-25 
0.794328 2.17435e-12 3.55665e-25 
1 2.95358e-12 5.63024e-25 
1.25893 4.01154e-12 8.91035e-25 
1.58489 5.44764e-12 1.4097e-24 
1.99526 7.39649e-12 2.22941e-24 
2.51189 1.00404e-11 3.52415e-24 
3.16228 1.36258e-11 5.56785e-24 
3.98107 1.84861e-11 8.791e-24 
5.01187 2.50709e-11 1.38694e-23 
6.30957 3.39866e-11 2.18621e-23 
7.94328 4.60496e-11 3.44241e-23 
10 6.23563e-11 5.41371e-23 
12.5893 8.43763e-11 8.50153e-23 
15.8489 1.14074e-10 1.3328e-22 
19.9526 1.54067e-10 2.08536e-22 
25.1189 2.07827e-10 3.25551e-22 
31.6228 2.79938e-10 5.06918e-22 
39.8107 3.76415e-10 7.87023e-22 
50.1187 5.05096e-10 1.21791e-21 
63.0957 6.76099e-10 1.87788e-21 
79.4328 9.02341e-10 2.88406e-21 
100 1.20009e-09 4.41071e-21 
125.893 1.58945e-09 6.7158e-21 
158.489 2.09476e-09 1.01797e-20 
199.526 2.74456e-09 1.5361e-20 
251.189 3.57108e-09 2.30739e-20 
316.228 4.60863e-09 3.44836e-20 
398.107 5.89078e-09 5.11801e-20 
501.187 7.44577e-09 7.50875e-20 
630.957 9.2902e-09 1.08366e-19 
794.328 1.14216e-08 1.54188e-19 
1000 1.38114e-08 2.17031e-19 
1258.93 1.64012e-08 3.02971e-19 
1584.89 1.91062e-08 4.20449e-19 
1995.26 2.18287e-08 5.80851e-19 
2511.89 2.44814e-08 7.9941e-19 
3162.28 2.70121e-08 1.09721e-18 
3981.07 2.942e-08 1.50303e-18 
5011.87 3.17488e-08 2.05507e-18 
6309.57 3.40615e-08 2.80596e-18 
7943.28 3.64105e-08 3.82844e-18 
10000 3.88236e-08 5.21824e-18 
12589.3 4.13062e-08 7.10676e-18 
15848.9 4.38521e-08 9.67783e-18 
19952.6 4.64503e-08 1.31721e-17 
25118.9 4.90875e-08 1.79187e-17 
31622.8 5.17489e-08 2.43783e-17 
39810.7 5.44181e-08 3.31582e-17 
50118.7 5.70776e-08 4.50835e-17 
63095.7 5.9709e-08 6.1305e-17 
79432.8 6.2293e-08 8.33569e-17 
100000 6.48103e-08 1.13307e-16 
125893 6.72413e-08 1.54029e-16 
158489 6.95671e-08 2.09396e-16 
199526 7.17693e-08 2.8459e-16 
251189 7.3831e-08 3.86778e-16 
316228 7.57366e-08 5.25741e-16 
398107 7.74726e-08 7.14449e-16 
501187 7.90272e-08 9.70766e-16 
630957 8.03914e-08 1.31936e-15 
794328 8.15581e-08 1.79265e-15 
1e+06 8.25231e-08 2.43512e-15 
1.25893e+06 8.32842e-08 3.3089e-15 
1.58489e+06 8.38419e-08 4.49523e-15 
1.99526e+06 8.41986e-08 6.10496e-15 
2.51189e+06 8.43587e-08 8.29311e-15 
3.16228e+06 8.43285e-08 1.12635e-14 
3.98107e+06 8.41154e-08 1.52923e-14 
5.01187e+06 8.37282e-08 2.07639e-14 
6.30957e+06 8.31765e-08 2.81888e-14 
7.94328e+06 8.24704e-08 3.82528e-14 
1e+07 8.16206e-08 5.19051e-14 
1.25893e+07 8.06375e-08 7.04198e-14 
1.58489e+07 7.95318e-08 9.54905e-14 
1.99526e+07 7.83137e-08 1.29449e-13 
2.51189e+07 7.69932e-08 1.75454e-13 
3.16228e+07 7.55795e-08 2.37662e-13 
3.98107e+07 7.40816e-08 3.21749e-13 
5.01187e+07 7.25076e-08 4.35489e-13 
6.30957e+07 7.0865e-08 5.88966e-13 
7.94328e+07 6.91607e-08 7.95846e-13 
1e+08 6.7401e-08 1.07504e-12 
1.25893e+08 6.55916e-08 1.45074e-12 
1.58489e+08 6.37376e-08 1.95546e-12 
1.99526e+08 6.18435e-08 2.63397e-12 
2.51189e+08 5.99135e-08 3.54354e-12 
3.16228e+08 5.79514e-08 4.75983e-12 
3.98107e+08 5.59607e-08 6.38595e-12 
5.01187e+08 5.39446e-08 8.55404e-12 
6.30957e+08 5.19062e-08 1.14349e-11 
7.94328e+08 4.98484e-08 1.52577e-11 
1e+09 4.77741e-08 2.03167e-11 
